recording_id,clip_idx,path,start,end,label_id,split,label_name,dataset,stft_path,mel_path,demon_path
Oceanliner_69__23_07_13_H2_costaVoyager,23,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,345.0,375.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c23.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c23.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c23.png
Oceanliner_69__23_07_13_H2_costaVoyager,24,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,360.0,390.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c24.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c24.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c24.png
Oceanliner_69__23_07_13_H2_costaVoyager,25,/datasets/audio/shipsear/train/Oceanliner_69__23_07_13_H2_costaVoyager.wav,370.674157,400.674157,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c25.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c25.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_69__23_07_13_H2_costaVoyager_c25.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,0,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,0.0,30.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c0.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,1,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,15.0,45.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c1.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,2,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,30.0,60.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c2.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,3,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,45.0,75.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c3.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,4,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,60.0,90.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c4.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,5,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,75.0,105.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c5.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,6,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,90.0,120.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c6.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,7,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,105.0,135.0,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c7.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c7.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c7.png
Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA,8,/datasets/audio/shipsear/train/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA.wav,105.436777,135.436777,5,train,Ocean liner,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c8.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c8.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/5/Oceanliner_71__23_07_13_H3_Discovery_UK_DUDA_c8.png
Passengers_10__10_07_13_marDeOnza_Sale,0,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,0.0,30.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c0.png
Passengers_10__10_07_13_marDeOnza_Sale,1,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,15.0,45.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c1.png
Passengers_10__10_07_13_marDeOnza_Sale,2,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,30.0,60.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c2.png
Passengers_10__10_07_13_marDeOnza_Sale,3,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,45.0,75.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c3.png
Passengers_10__10_07_13_marDeOnza_Sale,4,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,60.0,90.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c4.png
Passengers_10__10_07_13_marDeOnza_Sale,5,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,75.0,105.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c5.png
Passengers_10__10_07_13_marDeOnza_Sale,6,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,90.0,120.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c6.png
Passengers_10__10_07_13_marDeOnza_Sale,7,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,105.0,135.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c7.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c7.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c7.png
Passengers_10__10_07_13_marDeOnza_Sale,8,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,120.0,150.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c8.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c8.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c8.png
Passengers_10__10_07_13_marDeOnza_Sale,9,/datasets/audio/shipsear/train/Passengers_10__10_07_13_marDeOnza_Sale.wav,124.861987,154.861987,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c9.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c9.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_10__10_07_13_marDeOnza_Sale_c9.png
Passengers_11__10_07_13_minhoUno_Entra,0,/datasets/audio/shipsear/train/Passengers_11__10_07_13_minhoUno_Entra.wav,0.0,30.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c0.png
Passengers_11__10_07_13_minhoUno_Entra,1,/datasets/audio/shipsear/train/Passengers_11__10_07_13_minhoUno_Entra.wav,15.0,45.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c1.png
Passengers_11__10_07_13_minhoUno_Entra,2,/datasets/audio/shipsear/train/Passengers_11__10_07_13_minhoUno_Entra.wav,30.0,60.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c2.png
Passengers_11__10_07_13_minhoUno_Entra,3,/datasets/audio/shipsear/train/Passengers_11__10_07_13_minhoUno_Entra.wav,45.0,75.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c3.png
Passengers_11__10_07_13_minhoUno_Entra,4,/datasets/audio/shipsear/train/Passengers_11__10_07_13_minhoUno_Entra.wav,52.017484,82.017484,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_11__10_07_13_minhoUno_Entra_c4.png
Passengers_12__10_07_13_minhoUno_Sale,0,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,0.0,30.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c0.png
Passengers_12__10_07_13_minhoUno_Sale,1,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,15.0,45.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c1.png
Passengers_12__10_07_13_minhoUno_Sale,2,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,30.0,60.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c2.png
Passengers_12__10_07_13_minhoUno_Sale,3,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,45.0,75.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c3.png
Passengers_12__10_07_13_minhoUno_Sale,4,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,60.0,90.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c4.png
Passengers_12__10_07_13_minhoUno_Sale,5,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,75.0,105.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c5.png
Passengers_12__10_07_13_minhoUno_Sale,6,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,90.0,120.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c6.png
Passengers_12__10_07_13_minhoUno_Sale,7,/datasets/audio/shipsear/train/Passengers_12__10_07_13_minhoUno_Sale.wav,91.407498,121.407498,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c7.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c7.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_12__10_07_13_minhoUno_Sale_c7.png
Passengers_13__10_07_13_piraCies_Entra,0,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,0.0,30.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c0.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c0.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c0.png
Passengers_13__10_07_13_piraCies_Entra,1,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,15.0,45.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c1.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c1.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c1.png
Passengers_13__10_07_13_piraCies_Entra,2,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,30.0,60.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c2.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c2.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c2.png
Passengers_13__10_07_13_piraCies_Entra,3,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,45.0,75.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c3.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c3.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c3.png
Passengers_13__10_07_13_piraCies_Entra,4,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,60.0,90.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c4.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c4.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c4.png
Passengers_13__10_07_13_piraCies_Entra,5,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,75.0,105.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c5.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c5.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c5.png
Passengers_13__10_07_13_piraCies_Entra,6,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,90.0,120.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c6.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c6.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c6.png
Passengers_13__10_07_13_piraCies_Entra,7,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,105.0,135.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c7.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c7.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c7.png
Passengers_13__10_07_13_piraCies_Entra,8,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,120.0,150.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c8.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c8.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c8.png
Passengers_13__10_07_13_piraCies_Entra,9,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,135.0,165.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c9.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c9.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c9.png
Passengers_13__10_07_13_piraCies_Entra,10,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,150.0,180.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c10.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c10.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c10.png
Passengers_13__10_07_13_piraCies_Entra,11,/datasets/audio/shipsear/train/Passengers_13__10_07_13_piraCies_Entra.wav,165.0,195.0,6,train,Passengers,shipsear,outputs/spectrograms/stft/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c11.png,outputs/spectrograms/mel/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c11.png,outputs/spectrograms/demon/shipsear_clip30_ov0.5_d191918efe/train/6/Passengers_13__10_07_13_piraCies_Entra_c11.png
